total_lots,lot_type,lots_available,carpark_number,update_datetime,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,latitude,longitude
269,C,165,BE33,2023-02-27T09:37:32,BLK 238-245 BISHAN STREET 22,29279.9809,38026.2842,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.360170700467688,103.84482006190848
178,C,79,L1,2023-02-27T09:37:33,BLK 415-420 LOR LEW LIAN,32678.1348,36847.0548,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,5.4,N,1.3495058318348205,103.87535455642113
486,C,340,SE15,2023-02-27T09:36:43,BLK 238/246 SERANGOON AVENUE 3,32016.5748,37221.793,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,4.5,N,1.3528949261661782,103.86941007543464
436,C,230,SE17,2023-02-27T09:37:00,BLK 321/329 SERANGOON AVENUE 3,31827.3152,37091.2582,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.3517144409398179,103.86770944034198
279,C,117,SE18,2023-02-27T09:36:44,BLK 330/335 SERANGOON AVENUE 3,32133.8758,36923.5252,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,4.5,N,1.3501974828614478,103.87046405891779
558,C,352,SE19,2023-02-27T09:36:51,BLK 201/210 SERANGOON CENTRAL,32493.0156,37426.3627,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.3547449134036937,103.873691231019
239,C,117,SE25,2023-02-27T09:37:39,BLK 401/408 SERANGOON CENTRAL/AVE 1,32385.3212,36493.6986,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,5.4,N,1.346310249041107,103.8727233915193
214,C,111,SE26,2023-02-27T09:37:40,BLK 409/414 SERANGOON CENTRAL/AVE 1,32542.9488,36786.8864,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,5.4,N,1.3489617111706056,103.87413981650265
380,C,226,SE27,2023-02-27T09:37:33,BLK 421/427 SERANGOON CENTRAL/AVE 1,32777.6686,36724.1991,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,5.4,N,1.3483947531667362,103.87624891045581
186,C,134,SE28,2023-02-27T09:37:40,BLK 410A SERANGOON CENTRAL,32485.4629,36702.1845,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10.0,2.0,N,1.3481957061532068,103.87362325721168
333,C,202,SE29,2023-02-27T09:37:33,BLK 2A LORONG LEW LIAN,32727.6274,36890.9379,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.0,N,1.3499026871040094,103.87579928529938
173,C,137,SH2,2023-02-27T09:37:26,BLK 320 SHUNFU ROAD,28406.2288,37118.966,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,4.0,2.15,N,1.3519652625237164,103.83696880365733
323,C,205,W43,2023-02-27T09:36:50,BLK 406A WOODLANDS STREET 41,21182.9312,45692.8787,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10.0,2.0,N,1.429503833362866,103.77206088192747
149,C,112,HG5,2023-02-27T09:35:29,BLK 24/25 HOUGANG AVE 3,34565.1384,38599.6502,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3653553176828919,103.8923108470268
407,C,300,W46,2023-02-27T09:37:00,BLK 426A WOODLANDS STREET 41,21362.6102,45378.0962,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10.0,2.15,N,1.4266570986026104,103.77367553747727
21,C,14,TP68,2023-02-27T09:35:55,BLK 196 KIM KEAT AVE,30890.764,34815.7549,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.3311357042252463,103.85929371591413
1095,C,244,DUXM,2023-02-27T09:22:12,BLK 1 CANTONMENT ROAD,28860.8985,28827.1925,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,3.0,2.1,Y,1.2769773813172818,103.8410540704323
296,C,158,TP49,2020-03-31T20:09:02,BLK 4/5 LORONG 7 TOA PAYOH,30495.5625,35670.9258,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.338869601118049,103.85574267886197
296,C,159,TP50,2020-03-31T20:16:03,BLK 1 TO 3 LORONG 7 TOA PAYOH,30349.5891,35671.9011,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3388784330957695,103.85443102196794
337,C,179,SI1,2023-02-27T09:36:16,BLK 101/107 SIMEI STREET 1,41132.0547,35918.9005,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3411094378385866,103.95131785642268
208,C,131,SI11,2023-02-27T09:35:28,BLK 155/162 SIMEI ROAD,42016.4544,36368.226,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.345172569755735,103.95926490626215
168,C,132,SI12,2023-02-27T09:35:28,BLK 163/165 SIMEI ROAD,41979.002,36445.3718,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,3.8,N,1.3458702647263399,103.958928410002
317,C,233,SIM1,2023-02-27T09:37:27,BLK 115 SIMEI STREET 1,41035.8834,36146.1393,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5.0,1.9,N,1.3431645423057599,103.9504537993987
314,C,230,SIM2,2023-02-27T09:37:45,BLK 125 SIMEI STREET 1,41421.5824,36471.461,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9.0,1.9,N,1.3461064600262502,103.95391967522477
236,C,171,SIM3,2023-02-27T09:35:29,BLK 166 SIMEI ROAD MSCP,41894.1857,36390.0702,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5.0,1.9,N,1.3453701772727074,103.95816625977923
284,C,150,T34,2023-02-27T09:35:35,BLK 283/286 TAMPINES STREET 22,41284.2492,36781.636,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,0.0,N,1.3489116274391826,103.9526857910777
630,C,412,T35,2023-02-27T09:35:19,BLK 287/298/299A/299B TAMPINES STREET 22,41456.957,36778.5156,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,0.0,N,1.3488833306241519,103.95423767400024
301,C,176,T4,2023-02-27T09:37:16,BLK 124/127 TAMPINES STREET 11,40964.6909,36395.5354,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3454200181193654,103.94981419991521
231,C,146,T75,2023-02-27T09:34:59,BLK 429/432 TAMPINES STREET 41,41035.8679,37933.5266,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3593290032272178,103.95045443431647
348,C,236,T80,2023-02-27T09:34:58,BLK 461/471 TAMPINES STREET 44,41494.2122,37985.4918,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3597987523788764,103.9545729769663
446,C,300,TM11,2023-02-27T09:37:08,BLK 384A TAMPINES STREET 32,41934.0052,37388.5874,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,1.9,N,1.3544003715798556,103.95852452338791
350,C,224,TM12,2023-02-27T09:37:14,BLK 390A TAMPINES AVENUE 7,41788.3197,37546.7093,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.0,N,1.355830434073,103.95721552075281
209,C,156,TM13,2023-02-27T09:36:54,BLK 374A TAMPINES STREET 34,41998.1122,37604.9556,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.0,N,1.356357093788308,103.95910066578062
365,C,230,TM14,2023-02-27T09:36:41,BLK 891B TAMPINES AVENUE 8,38823.1951,36807.9012,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3491501505382775,103.93057172796962
448,C,284,TM17,2023-02-27T09:37:55,BLK 842A TAMPINES STREET 82,39648.4301,37036.0523,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,1.9,N,1.3512131548911217,103.93798705865011
312,C,181,TM18,2023-02-27T09:37:55,BLK 856A TAMPINES STREET 82,39653.7508,37167.0637,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,10.0,2.0,N,1.3523979713180392,103.93803491918698
338,C,164,TM21,2023-02-27T07:18:55,BLK 340A TAMPINES STREET 33,42150.9608,37058.3057,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,10.0,1.9,N,1.3514133266988855,103.96047384946219
345,C,233,TM22,2023-02-27T09:35:23,BLK 351A TAMPINES STREET 33,42413.1125,37152.4367,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,1.9,N,1.3522644865607851,103.96282948823199
289,C,178,TM28,2023-02-27T09:37:22,BLK 498K TAMPINES STREET 45,41750.9046,38321.0985,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.0,N,1.3628337349519701,103.95687967842433
267,C,170,TM29,2023-02-27T09:37:22,BLK 498C TAMPINES STREET 45,41998.9929,38083.5573,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.0,N,1.360685386136671,103.95910880324719
428,C,325,TM3,2023-02-27T09:35:08,BLK 496A TAMPINES STREET 43,41048.1591,38147.3551,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,1.9,N,1.3612627825031371,103.95056497201246
408,C,296,TM30,2023-02-27T09:35:41,BLK 701A TAMPINES STREET 71,39499.7604,37661.9755,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3568738297975105,103.93665140890145
826,C,492,TM31,2023-02-27T09:37:43,BLK 716A TAMPINES STREET 71,39500.2011,37869.6384,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3587518558468104,103.93665544860963
460,C,283,TM32,2020-11-02T07:50:53,BLK 723A TAMPINES STREET 72,39341.6396,37956.2945,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3595356023853928,103.93523070362815
1218,C,784,TM4,2023-02-27T09:37:40,BLK 494A TAMPINES STREET 43,41225.8231,38349.9868,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,1.8,N,1.363095228751706,103.95216148876754
197,C,74,TM49,2021-06-14T07:56:38,BLK 494F TAMPINES ST 43,41321.7712,38447.8005,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3639797760612553,103.95302368936689
501,C,245,TM5,2021-06-14T07:56:38,BLK 492A TAMPINES STREET 45,41439.247,38351.4469,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,1.9,N,1.363108337353691,103.95407924377642
445,C,219,PL23,2023-02-27T05:06:27,BLK 201 PUNGGOL FIELD,35831.2383,42404.7448,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3997668965998609,103.90368863010565
407,C,135,PL27,2023-02-27T05:06:28,BLK 204 PUNGGOL FIELD,35762.7151,42260.5799,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3984631405322812,103.90307285517704
277,C,179,PL34,2023-02-27T08:17:29,BLK 603 PUNGGOL ROAD,36309.071,42857.6068,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.403862280610026,103.90798247324133
234,C,142,PL35,2023-02-27T08:17:29,BLK 602 PUNGGOL CENTRAL,36232.401,42775.4525,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.4031193293259538,103.90729350674667
286,C,171,PL37,2023-02-27T08:17:29,BLK 614 EDGEFIELD PLAINS,36495.4409,42788.2417,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.4032349137543931,103.90965714004724
80,C,44,P34L,2023-02-27T08:17:29,PUNGGOL ROAD,36246.7526,42930.9252,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.4045253632063024,103.90742251192165
10,C,10,P35L,2023-02-27T08:17:29,PUNGGOL CENTRAL,36269.0157,42678.4287,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.4022418712257199,103.90762249223624
647,C,447,SI2,2023-02-27T09:37:27,BLK 108/119 SIMEI STREET 1,41198.5644,36239.7964,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.344011471094061,103.9519156243752
461,C,309,SI4,2023-02-27T09:37:45,BLK 120/122 SIMEI STREET 1,41238.5468,36333.2491,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3448566047035884,103.95227493068607
645,C,381,T32,2023-02-27T09:34:44,BLK 272-275 TAMPINES STREET 22,41035.0411,36785.1588,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3489435958045182,103.95044650654403
342,C,192,B28,2023-02-27T09:39:14,BLK 107/110 BEDOK NORTH ROAD,39379.6445,34971.7852,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3325447895324363,103.93557107829302
235,C,156,SIM5,2023-02-27T09:37:41,BLK 256A SIMEI STREET 1,41239.177,36075.6849,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10.0,2.15,N,1.342527290332565,103.95228048073788
776,C,674,TWM1,2023-02-27T09:37:31,BLK 154A JALAN TECK WHYE,19566.0155,40125.5448,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.0,N,1.3791544765788482,103.75753302194053
150,C,7,A52,2023-02-27T09:35:07,BLK 701/716 ANG MO KIO AVE 3/6,29513.9566,39155.7785,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3703854326512537,103.84692254711804
757,C,676,A53,2023-02-27T09:35:32,BLK 712A ANG MO KIO AVE 3/6,29508.9218,39208.8091,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,1.8,N,1.370865022700113,103.84687730858266
767,C,0,A54,2022-10-13T14:03:13,BLK 727/728 ANG MO KIO AVE 6,29401.8671,39382.3378,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3724343595097739,103.84591535458561
269,C,174,AM51,2023-02-27T09:35:28,BLK 700 ANG MO KIO AVE 6,29489.025,39103.7605,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.36991500171885,103.84669851649707
234,C,195,B47,2023-02-27T09:37:50,BLK 540/542 BEDOK NORTH STREET 3,37896.9112,34789.4034,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3308959153267617,103.92224783902378
210,C,136,B48,2023-02-27T09:37:50,BLK 543/547 BEDOK NORTH STREET 3,38027.5007,34700.9495,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3300959277312137,103.92342122843809
692,C,388,J21,2023-02-27T09:37:36,BLK 317/328 JURONG EAST STREET 31,16487.2598,36798.418,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3490641296056345,103.72986944794981
28,C,12,SM9,2023-02-27T09:37:40,BLK 24A SIN MING ROAD,28392.1992,37509.3008,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2.0,2.15,N,1.3554953117088098,103.83684274383292
113,Y,0,SK41,2023-02-27T09:34:42,BLK 305 ANCHORVALE LINK,34060.4225,41184.0668,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.388727954053827,103.88777616046258
229,C,163,HG2,2023-02-27T09:35:20,BLK 15-18 HOUGANG AVE 3,34533.3906,38329.9531,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,9.99,N,1.362916281624087,103.89202551228615
323,C,238,HG2B,2023-02-27T09:37:47,BLK 933 HOUGANG AVENUE 9,33468.3697,39724.6803,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,14.0,2.15,N,1.3755299072635618,103.8824558385079
407,C,269,HG4,2023-02-27T09:35:24,BLK 19-23 HOUGANG AVE 3,34417.4102,38475.2617,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,9.99,N,1.3642304254367965,103.89098338156892
200,C,49,GSM,2023-02-27T09:37:15,BLK 2 GEYLANG SERAI,35236.2639,33275.6378,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,7.0,2.15,N,1.317206714246541,103.89834009661357
200,C,186,KEM1,2023-02-27T09:36:53,BLK 671 KLANG LANE,30136.2998,32358.8836,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10.0,2.15,N,1.3089166922000102,103.8525142617092
127,C,80,BR8,2023-02-27T09:37:10,BLK 76/77 LORONG LIMAU,30363.7715,34154.9883,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,3.0,N,1.32516001102033,103.85455834180907
131,C,62,BR6,2023-02-27T09:36:59,BLK 92 WHAMPOA DRIVE,30249.9707,33920.4375,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3230388252880416,103.85353576307081
59,C,7,BR10,2023-02-27T09:37:00,BLK 90 WHAMPOA DRIVE,30357.7598,33918.1953,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3230185394991696,103.85450430527517
22,C,10,GSML,2023-02-27T09:37:15,BLK 2 GEYLANG SERAI,35252.7807,33256.2338,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,2.15,N,1.3170312275382157,103.89848850385381
450,C,323,CK53,2023-02-27T09:37:51,BLK 668A CHOA CHU KANG CRESCENT,18748.505,42602.4434,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.4015543884980117,103.75018630981081
1052,C,886,HG73,2023-02-27T09:35:20,BLK 909A HOUGANG STREET 91,33590.2913,40031.4783,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3783044546256256,103.88355145011192
709,C,599,W106,2023-02-27T09:34:23,BLK 690 WOODLANDS DRIVE 75,25235.6886,47178.0376,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,2.15,N,1.4429357583642484,103.80847852325769
696,C,550,W104,2023-02-27T09:36:58,BLK 688 WOODLANDS DR 75,25131.0901,47292.9142,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,2.15,N,1.4439746500164974,103.80753859127668
126,C,67,W105,2023-02-27T09:36:58,BLK 689 WOODLANDS DR 75,25278.0655,47369.5027,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.4446673032445179,103.80885930281751
395,C,319,CK10,2023-02-27T09:35:47,BLK 227A CHOA CHU KANG CENTRAL,18219.6466,40274.898,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.0,N,1.3805047532205248,103.74543486598357
45,C,12,CK9,2023-02-27T09:36:04,BLK 223-227 CHOA CHU KANG CENTRAL,18162.1088,40384.5044,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3814959737886148,103.7449178100558
809,C,523,EC2,2023-02-27T09:37:32,BLK 12-25 EUNOS CRESCENT,35915.3437,33873.7578,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,5.4,N,1.3226157282563167,103.90444212518155
70,C,13,EC3,2023-02-27T09:37:12,BLK 5-8/11/4A EUNOS CRESCENT,35919.0977,33712.4297,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.3211567341184236,103.90447581531453
119,C,0,EC4,2023-02-27T09:37:12,BLK 1-3/1A EUNOS CRESCENT,35720.628,33641.6254,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.3205164562706952,103.9026924443538
407,C,292,ECM,2023-02-27T09:37:15,BLK 31A EUNOS CRESCENT,35602.0712,33587.8309,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3200299878552892,103.90162713697123
125,C,91,M33,2023-02-27T09:37:21,BLK 125 TO 126 ALJUNIED ROAD,33436.9727,33943.3672,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3232457923541547,103.88217267100772
458,C,349,CK59,2023-02-27T09:37:30,BLK 297A CHOA CHU KANG AVE 2,17841.6171,39866.5767,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.15,N,1.3768119174004938,103.74203813468691
273,C,212,CKM9,2023-02-27T09:37:48,BLK 297B CHOA CHU KANG AVE 2,17981.6699,39927.7497,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9.0,2.15,N,1.377365191602342,103.74329658894608
383,C,293,W782,2023-02-27T09:32:27,BLK 782 WOODLANDS CRESCENT,24689.6411,47760.7102,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.448205177850381,103.80357168153289
668,C,655,SK5,2023-02-27T09:32:49,BLK 124D RIVERVALE DRIVE,35726.2721,41068.0657,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3876784878398343,103.90274506989385
615,C,481,PL18,2023-02-27T09:38:08,BLK 162 PUNGGOL CENTRAL,37013.9934,41998.5248,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.396092847476143,103.91431651502327
615,C,504,PL21,2023-02-27T09:38:08,BLK 166 PUNGGOL CENTRAL,37141.8926,41874.4571,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3949707847951467,103.9154657518681
417,C,276,PL43,2023-02-27T09:38:05,BLK 288 PUNGGOL PLACE,35765.2615,42620.0879,COVERED CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.0,2.15,N,1.4017143985503453,103.9030958327371
669,C,285,PL59,2023-02-26T17:32:26,BLK 308 PUNGGOL WALK,35282.797,43327.1927,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.0,2.15,Y,1.408109321653477,103.89876067269127
587,C,247,PL52,2023-02-27T05:01:13,BLK 312 SUMANG LINK,35583.2467,43557.8383,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.4101951180886203,103.90146052684818
466,C,422,PL65,2023-02-27T09:37:54,BLK 310 PUNGGOL WALK,35389.8621,43509.9902,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,2.15,Y,1.409762447924623,103.89972278958646
459,C,321,W12M,2023-02-27T09:36:22,BLK 34A MARSILING DR,21198.8774,47366.6434,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11.0,2.15,N,1.444640749995164,103.77220377085864
447,C,377,W93,2023-02-27T09:36:08,BLK 639A WOODLANDS RING ROAD,24580.5607,46608.2682,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.4377828988764212,103.8025916246883
